Conf|	Rayon Giration	|	Distance		|		RMSD		|	Ratio Giration	|	Correlation	(p-value)
REF	|	16.75127		|			0
1720	|	18.28145		|	11.70778	(+/-2.8605)	|	1.31135	(+/-0.7114)	|	1.09135		|	0.62615	(0.0)
1721	|	18.26121		|	11.64294	(+/-2.95434)	|	1.34425	(+/-0.75925)	|	1.09014		|	0.67963	(0.0)
1722	|	17.99065		|	11.66291	(+/-2.90623)	|	1.34762	(+/-0.84507)	|	1.07399		|	0.67812	(0.0)
1723	|	17.33386		|	11.65202	(+/-2.79875)	|	1.31354	(+/-0.70263)	|	1.03478		|	0.63572	(0.0)
1724	|	17.74856		|	11.68696	(+/-2.79457)	|	1.3356	(+/-0.80356)	|	1.05954		|	0.55922	(0.0)
1725	|	17.78761		|	11.65729	(+/-2.84936)	|	1.3478	(+/-0.68131)	|	1.06187		|	0.55879	(0.0)
1726	|	17.816		|	11.68804	(+/-2.90394)	|	1.35924	(+/-0.83253)	|	1.06356		|	0.61182	(0.0)
1727	|	18.02083		|	11.73646	(+/-2.90748)	|	1.34902	(+/-0.80641)	|	1.07579		|	0.63904	(0.0)
1728	|	17.71605		|	11.66308	(+/-2.86139)	|	1.3108	(+/-0.71566)	|	1.05759		|	0.57836	(0.0)
1729	|	17.62437		|	11.73764	(+/-2.8532)	|	1.29176	(+/-0.66827)	|	1.05212		|	0.62908	(0.0)
1730	|	17.64461		|	11.7099	(+/-2.86757)	|	1.46003	(+/-0.86351)	|	1.05333		|	0.63005	(0.0)
1731	|	17.37024		|	11.64626	(+/-2.76852)	|	1.27618	(+/-0.75245)	|	1.03695		|	0.54489	(0.0)
1732	|	17.59884		|	11.67978	(+/-2.87818)	|	1.44218	(+/-0.80992)	|	1.0506		|	0.5309	(0.0)
1733	|	18.22056		|	11.78369	(+/-2.83703)	|	1.6708	(+/-0.97556)	|	1.08771		|	0.58453	(0.0)
1734	|	17.87389		|	11.83165	(+/-2.89857)	|	1.40004	(+/-0.82765)	|	1.06702		|	0.51083	(0.0)
1735	|	17.95172		|	11.79056	(+/-2.79008)	|	1.32167	(+/-0.82156)	|	1.07166		|	0.48453	(0.0)
1736	|	17.84375		|	11.71458	(+/-2.82875)	|	1.32974	(+/-0.82551)	|	1.06522		|	0.48285	(0.0)
1737	|	17.97984		|	11.85189	(+/-2.84438)	|	1.43611	(+/-0.85417)	|	1.07334		|	0.56163	(0.0)
1738	|	17.75271		|	11.73059	(+/-2.80776)	|	1.23199	(+/-0.68824)	|	1.05978		|	0.56454	(0.0)
1739	|	18.10923		|	11.77651	(+/-2.8754)	|	1.45019	(+/-0.93019)	|	1.08107		|	0.59719	(0.0)
1740	|	17.42031		|	11.73128	(+/-2.80702)	|	1.33475	(+/-0.87356)	|	1.03994		|	0.56193	(0.0)
1741	|	17.74213		|	11.80504	(+/-2.84422)	|	1.52557	(+/-1.00049)	|	1.05915		|	0.51134	(0.0)
1742	|	17.74045		|	11.72672	(+/-2.86678)	|	1.36296	(+/-0.90347)	|	1.05905		|	0.50388	(0.0)
1743	|	17.38436		|	11.74713	(+/-2.81355)	|	1.35138	(+/-0.83941)	|	1.03779		|	0.57101	(0.0)
1744	|	18.28248		|	11.80758	(+/-2.97429)	|	1.49123	(+/-0.91703)	|	1.09141		|	0.65389	(0.0)
1745	|	17.82398		|	11.73226	(+/-2.85329)	|	1.45625	(+/-0.91393)	|	1.06404		|	0.51026	(0.0)
1746	|	17.84519		|	11.70365	(+/-2.8638)	|	1.38058	(+/-0.83112)	|	1.0653		|	0.46688	(0.0)
1747	|	17.8711		|	11.7576	(+/-2.85522)	|	1.36109	(+/-0.85505)	|	1.06685		|	0.53079	(0.0)
1748	|	18.05051		|	11.69494	(+/-2.93899)	|	1.47169	(+/-0.87955)	|	1.07756		|	0.53113	(0.0)
1749	|	17.91418		|	11.77657	(+/-2.88047)	|	1.48732	(+/-0.92481)	|	1.06942		|	0.53252	(0.0)
1750	|	18.36754		|	11.77198	(+/-2.9296)	|	1.43606	(+/-0.92709)	|	1.09649		|	0.54109	(0.0)
1751	|	17.80534		|	11.74788	(+/-2.87444)	|	1.47151	(+/-0.82375)	|	1.06292		|	0.53115	(0.0)
1752	|	17.9903		|	11.72269	(+/-2.7915)	|	1.50174	(+/-0.89639)	|	1.07397		|	0.5415	(0.0)
1753	|	17.82773		|	11.72166	(+/-2.80156)	|	1.41306	(+/-0.93054)	|	1.06426		|	0.52707	(0.0)
1754	|	17.86144		|	11.7245	(+/-2.80757)	|	1.54843	(+/-0.89847)	|	1.06627		|	0.51944	(0.0)
1755	|	17.70395		|	11.70434	(+/-2.87707)	|	1.38919	(+/-0.85768)	|	1.05687		|	0.5469	(0.0)
1756	|	18.15411		|	11.75403	(+/-2.9093)	|	1.51565	(+/-0.89411)	|	1.08375		|	0.51528	(0.0)
1757	|	18.02729		|	11.80877	(+/-2.9288)	|	1.43842	(+/-0.92982)	|	1.07617		|	0.5511	(0.0)
1758	|	18.01945		|	11.85424	(+/-2.88176)	|	1.68555	(+/-0.95319)	|	1.07571		|	0.52652	(0.0)
1759	|	18.15194		|	11.78576	(+/-2.92954)	|	1.53794	(+/-1.02516)	|	1.08362		|	0.53454	(0.0)
1760	|	17.66864		|	11.75576	(+/-2.80123)	|	1.43169	(+/-0.79895)	|	1.05476		|	0.50402	(0.0)
1761	|	17.90692		|	11.78196	(+/-2.78952)	|	1.49863	(+/-0.83191)	|	1.06899		|	0.51343	(0.0)
1762	|	18.06755		|	11.7962	(+/-2.87026)	|	1.47332	(+/-0.89641)	|	1.07858		|	0.48652	(0.0)
1763	|	17.46616		|	11.70743	(+/-2.80054)	|	1.33884	(+/-0.7245)	|	1.04268		|	0.51277	(0.0)
1764	|	17.57903		|	11.73218	(+/-2.78814)	|	1.24614	(+/-0.7018)	|	1.04941		|	0.51651	(0.0)
1765	|	17.70376		|	11.75182	(+/-2.83723)	|	1.34039	(+/-0.77517)	|	1.05686		|	0.50795	(0.0)
1766	|	17.94331		|	11.75709	(+/-2.84976)	|	1.38993	(+/-0.87763)	|	1.07116		|	0.52105	(0.0)
1767	|	17.74718		|	11.73229	(+/-2.77107)	|	1.48519	(+/-0.93295)	|	1.05945		|	0.51313	(0.0)
1768	|	17.90231		|	11.71377	(+/-2.80923)	|	1.46797	(+/-0.89581)	|	1.06871		|	0.51912	(0.0)
1769	|	17.83338		|	11.73227	(+/-2.76243)	|	1.33951	(+/-0.85663)	|	1.0646		|	0.48163	(0.0)
1770	|	17.49473		|	11.69767	(+/-2.86076)	|	1.38293	(+/-0.86832)	|	1.04438		|	0.53782	(0.0)
1771	|	17.76824		|	11.74146	(+/-2.77802)	|	1.36869	(+/-0.78034)	|	1.06071		|	0.55813	(0.0)
1772	|	17.71834		|	11.77376	(+/-2.82164)	|	1.41576	(+/-0.8913)	|	1.05773		|	0.55658	(0.0)
1773	|	17.66978		|	11.79868	(+/-2.80458)	|	1.57814	(+/-0.78687)	|	1.05483		|	0.54997	(0.0)
1774	|	18.01344		|	11.85784	(+/-2.84194)	|	1.38847	(+/-0.88291)	|	1.07535		|	0.51333	(0.0)
1775	|	17.5219		|	11.75113	(+/-2.80778)	|	1.35332	(+/-0.87563)	|	1.046		|	0.51524	(0.0)
1776	|	17.92784		|	11.83646	(+/-2.72788)	|	1.44153	(+/-0.81437)	|	1.07024		|	0.50614	(0.0)
1777	|	17.56519		|	11.71789	(+/-2.77979)	|	1.27219	(+/-0.81121)	|	1.04859		|	0.41937	(4e-05)
1778	|	17.45734		|	11.86134	(+/-2.69877)	|	1.34837	(+/-0.82815)	|	1.04215		|	0.41328	(6e-05)
1779	|	17.74957		|	11.82469	(+/-2.82794)	|	1.48282	(+/-0.88787)	|	1.0596		|	0.46969	(0.0)
1780	|	18.12397		|	11.76334	(+/-2.84061)	|	1.50962	(+/-1.02996)	|	1.08195		|	0.52045	(0.0)
1781	|	17.4254		|	11.71802	(+/-2.7807)	|	1.41253	(+/-0.9357)	|	1.04024		|	0.47719	(0.0)
1782	|	17.92548		|	11.75294	(+/-2.82501)	|	1.59616	(+/-0.93608)	|	1.0701		|	0.53537	(0.0)
1783	|	17.36828		|	11.6331	(+/-2.67495)	|	1.34821	(+/-0.83111)	|	1.03683		|	0.49016	(0.0)
1784	|	17.44922		|	11.66218	(+/-2.80388)	|	1.44066	(+/-0.97712)	|	1.04167		|	0.54668	(0.0)
1785	|	17.16378		|	11.65268	(+/-2.79325)	|	1.36894	(+/-0.88823)	|	1.02463		|	0.49764	(0.0)
1786	|	17.79182		|	11.73154	(+/-2.80265)	|	1.48572	(+/-0.96282)	|	1.06212		|	0.55165	(0.0)
1787	|	17.43849		|	11.6681	(+/-2.82903)	|	1.47318	(+/-0.81739)	|	1.04102		|	0.52313	(0.0)
1788	|	17.02767		|	11.70349	(+/-2.79624)	|	1.27287	(+/-0.81485)	|	1.0165		|	0.51274	(0.0)
1789	|	17.26808		|	11.72599	(+/-2.84897)	|	1.28047	(+/-0.85389)	|	1.03085		|	0.53481	(0.0)
1790	|	18.19832		|	11.72608	(+/-2.86303)	|	1.43386	(+/-0.96566)	|	1.08638		|	0.58688	(0.0)
1791	|	17.5654		|	11.71916	(+/-2.83642)	|	1.40364	(+/-0.87178)	|	1.0486		|	0.54784	(0.0)
1792	|	16.99428		|	11.64055	(+/-2.83685)	|	1.27656	(+/-0.78484)	|	1.01451		|	0.54941	(0.0)
1793	|	17.9994		|	11.77407	(+/-2.86302)	|	1.51325	(+/-0.97248)	|	1.07451		|	0.59078	(0.0)
1794	|	17.27494		|	11.74202	(+/-2.83095)	|	1.46638	(+/-0.92873)	|	1.03126		|	0.52118	(0.0)
1795	|	17.96324		|	11.79071	(+/-2.83294)	|	1.62259	(+/-1.07128)	|	1.07235		|	0.58973	(0.0)
1796	|	17.91513		|	11.8427	(+/-2.821)	|	1.39736	(+/-0.90183)	|	1.06948		|	0.51927	(0.0)
1797	|	18.05669		|	11.74492	(+/-2.84233)	|	1.46826	(+/-1.00801)	|	1.07793		|	0.51984	(0.0)
1798	|	17.9114		|	11.73405	(+/-2.83691)	|	1.40891	(+/-0.92775)	|	1.06926		|	0.53058	(0.0)
1799	|	17.8791		|	11.85543	(+/-2.82722)	|	1.47936	(+/-0.85723)	|	1.06733		|	0.46293	(0.0)
1800	|	17.70236		|	11.69676	(+/-2.84736)	|	1.2225	(+/-0.83867)	|	1.05678		|	0.48431	(0.0)
1801	|	17.44872		|	11.72972	(+/-2.8503)	|	1.22464	(+/-0.86013)	|	1.04164		|	0.50079	(0.0)
1802	|	17.06716		|	11.678	(+/-2.78795)	|	1.23981	(+/-0.95799)	|	1.01886		|	0.50041	(0.0)
1803	|	17.65887		|	11.80928	(+/-2.90051)	|	1.42681	(+/-0.94696)	|	1.05418		|	0.57976	(0.0)
1804	|	17.80572		|	11.78652	(+/-2.92057)	|	1.50207	(+/-0.96719)	|	1.06295		|	0.59154	(0.0)
1805	|	18.00462		|	11.84825	(+/-2.89839)	|	1.4407	(+/-0.87853)	|	1.07482		|	0.51833	(0.0)
1806	|	18.03947		|	11.82976	(+/-2.8812)	|	1.44698	(+/-0.93482)	|	1.0769		|	0.48719	(0.0)
1807	|	18.27092		|	11.78224	(+/-2.83718)	|	1.41499	(+/-0.87199)	|	1.09072		|	0.5243	(0.0)
1808	|	17.47985		|	11.72473	(+/-2.68098)	|	1.30446	(+/-0.79009)	|	1.04349		|	0.4283	(3e-05)
1809	|	18.20614		|	11.83401	(+/-2.83099)	|	1.48822	(+/-1.00386)	|	1.08685		|	0.44158	(1e-05)
1810	|	18.08151		|	11.84201	(+/-2.80776)	|	1.47916	(+/-0.87274)	|	1.07941		|	0.4651	(0.0)
1811	|	18.02568		|	11.83703	(+/-2.88028)	|	1.47858	(+/-0.98185)	|	1.07608		|	0.51196	(0.0)
1812	|	17.73505		|	11.79452	(+/-2.77822)	|	1.50634	(+/-0.98083)	|	1.05873		|	0.46863	(0.0)
1813	|	17.6915		|	11.74015	(+/-2.84879)	|	1.35669	(+/-0.91918)	|	1.05613		|	0.5214	(0.0)
1814	|	17.80795		|	11.80882	(+/-2.86767)	|	1.56808	(+/-1.02823)	|	1.06308		|	0.51959	(0.0)
1815	|	18.78096		|	11.85065	(+/-2.94508)	|	1.59454	(+/-1.02209)	|	1.12117		|	0.57195	(0.0)
1816	|	18.0908		|	11.74044	(+/-2.82599)	|	1.55	(+/-0.9993)	|	1.07997		|	0.5388	(0.0)
1817	|	17.88418		|	11.72049	(+/-2.81005)	|	1.36363	(+/-0.87175)	|	1.06763		|	0.45955	(1e-05)
1818	|	17.81573		|	11.70052	(+/-2.83988)	|	1.38508	(+/-0.87529)	|	1.06354		|	0.52842	(0.0)
1819	|	17.3393		|	11.77743	(+/-2.84528)	|	1.32713	(+/-0.75089)	|	1.0351		|	0.52128	(0.0)
1820	|	17.65855		|	11.74373	(+/-2.77687)	|	1.26415	(+/-0.8247)	|	1.05416		|	0.46709	(0.0)
1821	|	17.61681		|	11.70682	(+/-2.83266)	|	1.18974	(+/-0.77814)	|	1.05167		|	0.49984	(0.0)
1822	|	16.96815		|	11.69943	(+/-2.71928)	|	1.08126	(+/-0.79155)	|	1.01295		|	0.36636	(0.00041)
1823	|	17.49694		|	11.76537	(+/-2.80455)	|	1.19473	(+/-0.68824)	|	1.04451		|	0.46146	(1e-05)
1824	|	16.69187		|	11.63843	(+/-2.7137)	|	1.19654	(+/-0.66798)	|	0.99645		|	0.42192	(4e-05)
1825	|	17.13464		|	11.63547	(+/-2.75607)	|	1.22463	(+/-0.64709)	|	1.02289		|	0.54935	(0.0)
1826	|	17.10082		|	11.66904	(+/-2.7671)	|	1.24124	(+/-0.65234)	|	1.02087		|	0.52541	(0.0)
1827	|	17.20544		|	11.6721	(+/-2.74303)	|	1.26491	(+/-0.57157)	|	1.02711		|	0.49541	(0.0)
1828	|	17.2712		|	11.7558	(+/-2.80343)	|	1.09141	(+/-0.6771)	|	1.03104		|	0.46704	(0.0)
1829	|	17.03609		|	11.74007	(+/-2.74914)	|	1.12991	(+/-0.64468)	|	1.017		|	0.40707	(8e-05)
1830	|	16.64258		|	11.68832	(+/-2.74261)	|	1.1559	(+/-0.56365)	|	0.99351		|	0.49526	(0.0)
1831	|	17.27033		|	11.68014	(+/-2.78317)	|	1.16839	(+/-0.66601)	|	1.03099		|	0.48752	(0.0)
1832	|	16.90918		|	11.76604	(+/-2.65463)	|	1.31023	(+/-0.81338)	|	1.00943		|	0.50923	(0.0)
1833	|	16.78284		|	11.70435	(+/-2.68287)	|	1.23402	(+/-0.70773)	|	1.00188		|	0.51307	(0.0)
1834	|	17.27037		|	11.65281	(+/-2.80459)	|	1.28394	(+/-0.67194)	|	1.03099		|	0.48421	(0.0)
1835	|	17.10093		|	11.63035	(+/-2.75426)	|	1.41645	(+/-0.67138)	|	1.02087		|	0.4308	(3e-05)
1836	|	17.09366		|	11.66467	(+/-2.74912)	|	1.39189	(+/-0.81346)	|	1.02044		|	0.58221	(0.0)
1837	|	17.05163		|	11.61361	(+/-2.73469)	|	1.37322	(+/-0.80105)	|	1.01793		|	0.53768	(0.0)
1838	|	16.9206		|	11.64681	(+/-2.69291)	|	1.20806	(+/-0.80833)	|	1.01011		|	0.49421	(0.0)
1839	|	16.70611		|	11.61972	(+/-2.67265)	|	1.37739	(+/-0.87811)	|	0.9973		|	0.4939	(0.0)
1840	|	17.05119		|	11.75226	(+/-2.71192)	|	1.35232	(+/-0.8871)	|	1.0179		|	0.41393	(6e-05)
1841	|	16.72764		|	11.75732	(+/-2.78713)	|	1.45328	(+/-0.94177)	|	0.99859		|	0.48636	(0.0)
1842	|	17.01795		|	11.69559	(+/-2.75608)	|	1.17205	(+/-0.7719)	|	1.01592		|	0.47409	(0.0)
1843	|	17.06345		|	11.81465	(+/-2.72123)	|	1.26453	(+/-0.76353)	|	1.01864		|	0.41494	(5e-05)
1844	|	17.24273		|	11.70878	(+/-2.73874)	|	1.36289	(+/-0.78756)	|	1.02934		|	0.48998	(0.0)
1845	|	17.31102		|	11.74127	(+/-2.81819)	|	1.35127	(+/-0.80618)	|	1.03342		|	0.52534	(0.0)
1846	|	17.1482		|	11.65886	(+/-2.71961)	|	1.37555	(+/-0.85752)	|	1.0237		|	0.52209	(0.0)
1847	|	16.74158		|	11.65131	(+/-2.66418)	|	1.3131	(+/-0.77451)	|	0.99942		|	0.52634	(0.0)
1848	|	16.77922		|	11.64341	(+/-2.74969)	|	1.20094	(+/-0.72259)	|	1.00167		|	0.55925	(0.0)
1849	|	17.01995		|	11.67068	(+/-2.78305)	|	1.17198	(+/-0.80374)	|	1.01604		|	0.5697	(0.0)
1850	|	17.79361		|	11.75052	(+/-2.76432)	|	1.47816	(+/-0.93134)	|	1.06222		|	0.5141	(0.0)
1851	|	17.27723		|	11.68077	(+/-2.75851)	|	1.28702	(+/-0.83684)	|	1.0314		|	0.56455	(0.0)
1852	|	17.14718		|	11.76491	(+/-2.82307)	|	1.45628	(+/-0.96041)	|	1.02363		|	0.58136	(0.0)
1853	|	17.27579		|	11.73519	(+/-2.75797)	|	1.35808	(+/-0.91149)	|	1.03131		|	0.52281	(0.0)
1854	|	16.89036		|	11.71472	(+/-2.74323)	|	1.42785	(+/-0.8306)	|	1.0083		|	0.6101	(0.0)
1855	|	17.16667		|	11.64822	(+/-2.63133)	|	1.29479	(+/-0.76507)	|	1.0248		|	0.51302	(0.0)
1856	|	17.23318		|	11.68632	(+/-2.79908)	|	1.26372	(+/-0.82113)	|	1.02877		|	0.53434	(0.0)
1857	|	17.03047		|	11.62627	(+/-2.76059)	|	1.30743	(+/-0.8009)	|	1.01667		|	0.55748	(0.0)
1858	|	17.04733		|	11.7573	(+/-2.79441)	|	1.39182	(+/-0.81887)	|	1.01767		|	0.50613	(0.0)
1859	|	16.93604		|	11.7528	(+/-2.76077)	|	1.47265	(+/-0.9104)	|	1.01103		|	0.51328	(0.0)
1860	|	17.56317		|	11.68419	(+/-2.81999)	|	1.21993	(+/-0.67452)	|	1.04847		|	0.48041	(0.0)
1861	|	17.14992		|	11.62419	(+/-2.81815)	|	1.23674	(+/-0.75033)	|	1.0238		|	0.56136	(0.0)
1862	|	17.31279		|	11.75525	(+/-2.81398)	|	1.37359	(+/-0.82067)	|	1.03352		|	0.53085	(0.0)
1863	|	17.18836		|	11.64211	(+/-2.84833)	|	1.20928	(+/-0.72495)	|	1.02609		|	0.53273	(0.0)
1864	|	17.40595		|	11.73084	(+/-2.93775)	|	1.43256	(+/-0.85179)	|	1.03908		|	0.59218	(0.0)
1865	|	16.81572		|	11.75609	(+/-2.81729)	|	1.41929	(+/-0.8231)	|	1.00385		|	0.52468	(0.0)
1866	|	17.42692		|	11.83995	(+/-2.87641)	|	1.42952	(+/-0.90436)	|	1.04033		|	0.56395	(0.0)
1867	|	17.08332		|	11.64114	(+/-2.78434)	|	1.21617	(+/-0.77547)	|	1.01982		|	0.55763	(0.0)
1868	|	17.07999		|	11.6475	(+/-2.80006)	|	1.24073	(+/-0.73071)	|	1.01962		|	0.49462	(0.0)
1869	|	17.34343		|	11.69418	(+/-2.80503)	|	1.2916	(+/-0.84041)	|	1.03535		|	0.55258	(0.0)
1870	|	17.12862		|	11.62921	(+/-2.88867)	|	1.28715	(+/-0.75531)	|	1.02253		|	0.55146	(0.0)
1871	|	17.35759		|	11.8355	(+/-2.81821)	|	1.31367	(+/-0.7658)	|	1.0362		|	0.48526	(0.0)
1872	|	16.92298		|	11.58826	(+/-2.79495)	|	1.19873	(+/-0.77115)	|	1.01025		|	0.53206	(0.0)
1873	|	17.12397		|	11.68611	(+/-2.82976)	|	1.21994	(+/-0.85523)	|	1.02225		|	0.53605	(0.0)
1874	|	17.00615		|	11.79969	(+/-2.80149)	|	1.28715	(+/-0.84584)	|	1.01522		|	0.56063	(0.0)
1875	|	17.71094		|	11.66805	(+/-2.87428)	|	1.28899	(+/-0.89233)	|	1.05729		|	0.54446	(0.0)
1876	|	17.68527		|	11.68215	(+/-2.90866)	|	1.27594	(+/-0.87887)	|	1.05576		|	0.53849	(0.0)
1877	|	18.1285		|	11.75754	(+/-2.91254)	|	1.43249	(+/-0.86542)	|	1.08222		|	0.60957	(0.0)
1878	|	17.8695		|	11.66342	(+/-2.87647)	|	1.33564	(+/-0.86675)	|	1.06675		|	0.60804	(0.0)
1879	|	17.95792		|	11.74525	(+/-2.9292)	|	1.49171	(+/-0.93883)	|	1.07203		|	0.62697	(0.0)
1880	|	17.48012		|	11.60535	(+/-2.82836)	|	1.29995	(+/-0.91154)	|	1.04351		|	0.582	(0.0)
1881	|	17.39064		|	11.64561	(+/-2.81136)	|	1.35104	(+/-0.8945)	|	1.03817		|	0.54613	(0.0)
1882	|	18.05587		|	11.71251	(+/-2.80929)	|	1.30428	(+/-0.84104)	|	1.07788		|	0.53726	(0.0)
1883	|	17.9468		|	11.72054	(+/-2.8557)	|	1.34681	(+/-0.93231)	|	1.07137		|	0.51647	(0.0)
1884	|	18.05147		|	11.67361	(+/-2.85823)	|	1.27516	(+/-0.89095)	|	1.07762		|	0.53161	(0.0)
1885	|	18.06886		|	11.69028	(+/-2.8937)	|	1.31947	(+/-0.91118)	|	1.07866		|	0.55854	(0.0)
1886	|	18.17742		|	11.77532	(+/-2.90177)	|	1.47706	(+/-0.91957)	|	1.08514		|	0.57249	(0.0)
1887	|	17.8498		|	11.70614	(+/-2.86286)	|	1.3461	(+/-0.82771)	|	1.06558		|	0.55229	(0.0)
1888	|	17.52112		|	11.69613	(+/-2.82866)	|	1.30241	(+/-0.83352)	|	1.04596		|	0.49825	(0.0)
1889	|	17.69787		|	11.65556	(+/-2.88987)	|	1.31409	(+/-0.85266)	|	1.05651		|	0.51374	(0.0)
1890	|	17.61626		|	11.69258	(+/-2.81683)	|	1.43008	(+/-0.81028)	|	1.05164		|	0.56507	(0.0)
1891	|	17.81671		|	11.76939	(+/-2.95074)	|	1.43308	(+/-0.90482)	|	1.0636		|	0.60193	(0.0)
1892	|	17.63247		|	11.73515	(+/-2.78706)	|	1.32246	(+/-0.75054)	|	1.05261		|	0.56675	(0.0)
1893	|	18.19104		|	11.76132	(+/-2.9148)	|	1.40057	(+/-0.88212)	|	1.08595		|	0.5881	(0.0)
1894	|	18.14835		|	11.74724	(+/-2.87544)	|	1.4256	(+/-0.86082)	|	1.0834		|	0.52834	(0.0)
1895	|	18.09025		|	11.79329	(+/-2.9131)	|	1.63513	(+/-1.00182)	|	1.07993		|	0.54419	(0.0)
1896	|	17.96711		|	11.73938	(+/-2.86487)	|	1.36084	(+/-0.87491)	|	1.07258		|	0.54321	(0.0)
1897	|	17.94815		|	11.71894	(+/-2.92622)	|	1.33191	(+/-0.90791)	|	1.07145		|	0.54354	(0.0)
1898	|	18.12398		|	11.67594	(+/-2.94049)	|	1.34735	(+/-0.94395)	|	1.08195		|	0.5802	(0.0)
1899	|	17.3795		|	11.65278	(+/-2.8948)	|	1.46967	(+/-0.89495)	|	1.0375		|	0.53505	(0.0)
1900	|	18.02261		|	11.72629	(+/-2.92955)	|	1.33356	(+/-0.92717)	|	1.0759		|	0.56446	(0.0)
1901	|	18.15445		|	11.68246	(+/-2.95796)	|	1.47361	(+/-0.98008)	|	1.08377		|	0.56118	(0.0)
1902	|	17.35333		|	11.67545	(+/-2.88236)	|	1.40316	(+/-0.86893)	|	1.03594		|	0.56576	(0.0)
1903	|	17.37887		|	11.81009	(+/-2.87354)	|	1.45922	(+/-0.95311)	|	1.03747		|	0.52758	(0.0)
1904	|	17.40489		|	11.66257	(+/-2.92989)	|	1.25588	(+/-0.82571)	|	1.03902		|	0.59165	(0.0)
1905	|	17.03845		|	11.64045	(+/-2.76851)	|	1.10674	(+/-0.76568)	|	1.01714		|	0.53567	(0.0)
1906	|	17.14601		|	11.6845	(+/-2.75553)	|	1.11998	(+/-0.67279)	|	1.02356		|	0.4785	(0.0)
1907	|	17.18644		|	11.70321	(+/-2.81295)	|	1.24664	(+/-0.85039)	|	1.02598		|	0.53147	(0.0)
1908	|	17.38004		|	11.71648	(+/-2.75649)	|	1.2149	(+/-0.74171)	|	1.03754		|	0.49609	(0.0)
1909	|	17.0781		|	11.73899	(+/-2.74442)	|	1.22886	(+/-0.73233)	|	1.01951		|	0.44135	(1e-05)
1910	|	18.05499		|	11.73872	(+/-2.90035)	|	1.61557	(+/-0.98557)	|	1.07783		|	0.59217	(0.0)
1911	|	18.18575		|	11.68016	(+/-2.83687)	|	1.59453	(+/-0.97626)	|	1.08563		|	0.56679	(0.0)
1912	|	17.61151		|	11.67703	(+/-2.86347)	|	1.38256	(+/-0.87344)	|	1.05135		|	0.54478	(0.0)
1913	|	17.63938		|	11.73181	(+/-2.90079)	|	1.37409	(+/-0.8377)	|	1.05302		|	0.55821	(0.0)
1914	|	18.25516		|	11.80384	(+/-2.85856)	|	1.39338	(+/-0.89289)	|	1.08978		|	0.49585	(0.0)
1915	|	18.0563		|	11.66196	(+/-2.86619)	|	1.40401	(+/-0.90986)	|	1.07791		|	0.51635	(0.0)
1916	|	18.16772		|	11.61189	(+/-2.93521)	|	1.38799	(+/-0.95508)	|	1.08456		|	0.50519	(0.0)
1917	|	18.05284		|	11.69628	(+/-2.88288)	|	1.51803	(+/-0.8791)	|	1.0777		|	0.56229	(0.0)
1918	|	17.69953		|	11.66797	(+/-2.88164)	|	1.36464	(+/-0.86534)	|	1.05661		|	0.60353	(0.0)
1919	|	17.92378		|	11.71139	(+/-2.9824)	|	1.30882	(+/-0.84979)	|	1.07		|	0.57415	(0.0)
1920	|	17.577		|	11.6444	(+/-2.82976)	|	1.38711	(+/-0.86628)	|	1.04929		|	0.46718	(0.0)
1921	|	17.62772		|	11.67156	(+/-2.83444)	|	1.30863	(+/-0.76345)	|	1.05232		|	0.44835	(1e-05)
1922	|	17.45771		|	11.6399	(+/-2.78718)	|	1.20739	(+/-0.74438)	|	1.04217		|	0.44912	(1e-05)
1923	|	17.70291		|	11.68923	(+/-2.87675)	|	1.25865	(+/-0.79664)	|	1.05681		|	0.54835	(0.0)
1924	|	17.44859		|	11.69991	(+/-2.87652)	|	1.30571	(+/-0.86395)	|	1.04163		|	0.44022	(2e-05)
1925	|	17.19871		|	11.63441	(+/-2.73192)	|	1.32359	(+/-0.77056)	|	1.02671		|	0.44762	(1e-05)
1926	|	17.0866		|	11.66439	(+/-2.76959)	|	1.21188	(+/-0.77871)	|	1.02002		|	0.49176	(0.0)
1927	|	17.89122		|	11.69922	(+/-2.9386)	|	1.24259	(+/-0.80272)	|	1.06805		|	0.50444	(0.0)
1928	|	17.29664		|	11.65592	(+/-2.77346)	|	1.11814	(+/-0.68431)	|	1.03256		|	0.46278	(0.0)
1929	|	17.16269		|	11.69474	(+/-2.81401)	|	1.06462	(+/-0.63725)	|	1.02456		|	0.41971	(4e-05)
1930	|	16.98963		|	11.60819	(+/-2.7319)	|	1.1207	(+/-0.70339)	|	1.01423		|	0.44162	(1e-05)
1931	|	16.76762		|	11.63586	(+/-2.71322)	|	1.23523	(+/-0.73684)	|	1.00098		|	0.4194	(4e-05)
1932	|	17.27203		|	11.60141	(+/-2.84631)	|	1.23785	(+/-0.68534)	|	1.03109		|	0.50271	(0.0)
1933	|	17.24602		|	11.67305	(+/-2.86176)	|	1.09423	(+/-0.74682)	|	1.02954		|	0.42351	(4e-05)
1934	|	18.04515		|	11.77038	(+/-2.94486)	|	1.1981	(+/-0.81039)	|	1.07724		|	0.48673	(0.0)
1935	|	16.92333		|	11.63217	(+/-2.82345)	|	1.21029	(+/-0.77082)	|	1.01027		|	0.43764	(2e-05)
1936	|	17.36001		|	11.68263	(+/-2.86889)	|	1.22	(+/-0.83214)	|	1.03634		|	0.53366	(0.0)
